                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                0.20818,                0.22986,                0.76021,                0.96678,                0.97184,                0.98923,                0.85285,                0.64492,                0.31808,                0.82505,               0.001981,               0.001981,               0.001981
                    164,                0.21032,                0.22588,                0.77053,                0.96629,                0.97217,                0.98917,                0.85367,                 0.6403,                0.32282,                0.82363,              0.0019315,              0.0019315,              0.0019315
                    165,                0.21731,                0.23425,                0.76594,                0.96342,                0.97736,                0.98907,                0.85428,                0.64329,                0.32165,                0.82329,               0.001882,               0.001882,               0.001882
                    166,                 0.2116,                0.23742,                 0.7554,                0.96073,                0.98145,                0.98901,                0.85322,                0.64571,                0.33554,                0.82415,              0.0018325,              0.0018325,              0.0018325
                    167,                0.20894,                0.23009,                0.76628,                0.96305,                0.98145,                0.98909,                0.85253,                0.64716,                0.34358,                0.82577,               0.001783,               0.001783,               0.001783
                    168,                0.20754,                0.23122,                0.75874,                0.94992,                0.96104,                0.98866,                 0.8526,                0.64594,                0.35674,                0.82558,              0.0017335,              0.0017335,              0.0017335
                    169,                0.20626,                0.22621,                0.76618,                0.94897,                0.96598,                0.98866,                0.85482,                0.64775,                0.35624,                0.82589,               0.001684,               0.001684,               0.001684
                    170,                0.19701,                0.22137,                 0.7593,                0.94933,                0.97324,                 0.9886,                0.85868,                0.63889,                0.35214,                0.82415,              0.0016345,              0.0016345,              0.0016345
                    171,                0.19985,                0.22637,                0.76859,                0.94967,                0.98025,                0.98865,                0.85905,                0.63875,                0.33977,                 0.8231,               0.001585,               0.001585,               0.001585
                    172,                0.20124,                0.22333,                0.75657,                 0.9505,                 0.9833,                0.98884,                 0.8611,                0.63766,                0.33288,                 0.8224,              0.0015355,              0.0015355,              0.0015355
                    173,                0.20309,                0.22993,                0.76348,                0.94645,                0.98379,                0.98889,                0.85942,                0.63669,                0.33851,                0.82211,               0.001486,               0.001486,               0.001486
                    174,                0.19208,                0.22156,                0.75216,                0.97157,                0.95115,                 0.9891,                0.85559,                0.64273,                0.33909,                0.82317,              0.0014365,              0.0014365,              0.0014365
                    175,                0.19307,                0.21547,                0.76123,                0.94612,                0.97729,                0.98874,                0.85432,                0.64257,                0.34235,                0.82274,               0.001387,               0.001387,               0.001387
                    176,                0.20045,                0.21944,                0.76333,                0.94832,                0.98516,                0.98896,                0.85775,                0.64203,                0.33821,                0.82356,              0.0013375,              0.0013375,              0.0013375
                    177,                0.19488,                 0.2158,                0.75968,                0.95434,                0.97959,                0.98819,                0.85444,                0.65173,                0.34462,                0.82511,               0.001288,               0.001288,               0.001288
                    178,                0.19566,                0.21958,                0.76058,                0.95642,                0.97717,                0.98822,                0.85656,                0.64252,                0.33081,                0.82412,              0.0012385,              0.0012385,              0.0012385
                    179,                0.18595,                0.20777,                0.75262,                0.94462,                0.98095,                0.98798,                0.85464,                0.64439,                0.33316,                0.82389,               0.001189,               0.001189,               0.001189
                    180,                0.19402,                0.21625,                0.76844,                0.94455,                0.97967,                 0.9875,                0.85285,                0.64776,                0.34465,                0.82423,              0.0011395,              0.0011395,              0.0011395
                    181,                0.19402,                0.21304,                0.75981,                0.94426,                0.97431,                0.98746,                0.85292,                0.65163,                0.35148,                0.82409,                0.00109,                0.00109,                0.00109
                    182,                 0.1884,                0.21922,                0.75949,                0.94428,                0.97462,                0.98739,                0.85437,                 0.6542,                0.35452,                0.82312,              0.0010405,              0.0010405,              0.0010405
                    183,                0.19084,                0.21199,                0.76451,                0.94592,                0.97358,                 0.9881,                0.85111,                0.65187,                0.36064,                 0.8237,               0.000991,               0.000991,               0.000991
                    184,                0.18616,                0.20741,                0.76072,                0.94562,                0.96787,                0.98796,                0.84998,                0.65217,                0.37209,                0.82541,              0.0009415,              0.0009415,              0.0009415
                    185,                0.19007,                0.22044,                0.76243,                 0.9456,                0.96744,                 0.9878,                0.84834,                0.65566,                0.38158,                0.82601,               0.000892,               0.000892,               0.000892
                    186,                0.18178,                 0.2118,                0.76017,                0.94576,                0.97056,                0.98738,                 0.8434,                  0.654,                0.37316,                0.82548,              0.0008425,              0.0008425,              0.0008425
                    187,                0.17946,                0.20724,                0.75952,                0.94562,                 0.9678,                0.98781,                0.84663,                0.65561,                0.37017,                0.82523,               0.000793,               0.000793,               0.000793
                    188,                0.17986,                0.20117,                0.76491,                0.94369,                0.96385,                0.98791,                0.84877,                0.65475,                0.37675,                0.82511,              0.0007435,              0.0007435,              0.0007435
                    189,                0.17845,                0.20703,                0.75729,                0.94724,                0.96588,                0.98917,                0.84925,                0.65453,                0.37839,                0.82454,               0.000694,               0.000694,               0.000694
                    190,                0.18394,                0.21651,                0.76662,                0.94735,                0.96815,                0.98919,                 0.8498,                 0.6532,                0.37865,                0.82376,              0.0006445,              0.0006445,              0.0006445
                    191,                0.18232,                0.14279,                0.76143,                0.94752,                0.97133,                0.98909,                0.85462,                0.64542,                0.37567,                0.82413,               0.000595,               0.000595,               0.000595
                    192,                0.17195,                0.13483,                0.76186,                0.94469,                0.96846,                0.98801,                0.85722,                0.64293,                 0.3739,                 0.8248,              0.0005455,              0.0005455,              0.0005455
                    193,                0.16992,                0.13361,                 0.7594,                0.94246,                0.96289,                0.98704,                0.85672,                 0.6454,                0.37297,                0.82519,               0.000496,               0.000496,               0.000496
                    194,                0.16986,                0.13084,                0.76432,                0.94442,                0.96846,                0.98815,                0.85864,                0.64449,                0.37149,                0.82567,              0.0004465,              0.0004465,              0.0004465
                    195,                0.16445,                0.12844,                0.76653,                0.94552,                0.96598,                0.98811,                0.85751,                0.64364,                0.37154,                0.82605,               0.000397,               0.000397,               0.000397
                    196,                0.15952,                0.12676,                0.75907,                0.94127,                0.96846,                 0.9883,                 0.8586,                 0.6454,                0.37227,                0.82736,              0.0003475,              0.0003475,              0.0003475
                    197,                0.16566,                0.12887,                0.76355,                0.96067,                0.95164,                0.98817,                0.85785,                0.64995,                0.37474,                  0.828,               0.000298,               0.000298,               0.000298
                    198,                0.16081,                 0.1271,                0.76132,                 0.9597,                0.95176,                0.98824,                 0.8569,                0.65091,                0.37467,                0.82876,              0.0002485,              0.0002485,              0.0002485
                    199,                0.15685,                0.12703,                0.76224,                0.98441,                0.92764,                0.98813,                0.85731,                0.65422,                0.37524,                0.83013,               0.000199,               0.000199,               0.000199
                    200,                0.15491,                0.12488,                0.75621,                0.96208,                0.95362,                 0.9895,                0.85665,                0.65352,                0.37443,                 0.8298,              0.0001495,              0.0001495,              0.0001495
